bidder_id,prediction
56b55e6ab49a4cbe7c76a2bbca804089pjq0g,0.0431716699225644
6f7043cde57060a6766b551df5fa6fd9p3ojp,0.0140727633092378
7959bd565852dd880cd31278fab3660fuaqyw,0.0174794965999993
a639448bde9a72923b70917e82594fc66sa2f,0.0150154091028373
8f00a4c4d7f097bc1688f8d89431f6bfmodq2,0.0177837877854149
7cb144485c703ac09fc73aa646041f72ogqwv,0.0141574397133905
67083f257438b1b79cb09cfa601890855of77,0.0141001364409992
4992da4511c3c1b4efed3e16c7d8dec65ilfj,0.0147790695776996
fa9cfea85e90bec313e512e9eeab2e869tvx8,0.293124077927486
a46046f129f3526547aca680877fd8c7e6tfc,0.0146980235481633
45c3a73b88760d4390f42ea4fae97d84la5wh,0.0140765983910605
942af1514033a612b203ec58f7894c9fv899u,0.0177837877854149
0d0b3d6dc27d0f8eed70971f8c6bec1bdrs0f,0.0140673099981637
af98b7d5a7c1ccd2968252a2fb1c06f69igbv,0.0141639345927258
e72d1b2319a2ef39d016c41e4824b68evxe53,0.014601036955451
716079d1913959ccae0307f760bcddddt6d4o,0.0150001195036991
b9fd0772481bf459179a3b4ab49171693im97,0.0141001364409992
5c2b3f221cdf303df86ff1ffd7106fcco6pml,0.0770808019201293
68546847f11f6415034b7e2263e8ece62p3ud,0.0177837877854149
d9576f0ba8c7479eb2b26f0d15c4abfayk5ex,0.0140727633092378
7d44df0d40982a6651a06cf533ef5dddtppag,0.0422833888551262
c8f537f6bb0aa2d45da541a875f014358qm7p,0.367234617627576
fdf0eb91ae1ecea1f6902676f47c32c454yzr,0.0146083266024399
aa8aeba2bdd0353a108b9b26f12ed59559mvz,0.0141574397133905
1d69e006699adba0c79ab06f2f622445nuu63,0.0141082680619947
bf65e77ce8676fbab6fc78b70c50f05a8da8a,0.101114393004858
5de403f3d49221bfa7116570a4d572d8m19sh,0.0177837877854149
791031a63c9e2b4835caa9a4cc1768baias2l,0.0140689525272447
04c6b750b0552089c87ae03de72289cfcpfmh,0.0140727633092378
aaa8650a6e0997e90e4b6a9fc2ddf555m5c1g,0.0496287593079151
b1bc9ff2b98df742affda07c5977c7345dpm5,0.0150576308356695
20ebb9de648c6df989f04d07cf273c7b3yu8c,0.251951985850088
8ec8add138ed551bd5a9175eae0cb972ie0pk,0.0140753841112916
c6108e22518279361de99b3c7c298235mkoa9,0.01505728201032
4dd7f98cfffffd6f4707fd0deb4a00b5rj9wv,0.168991004520398
fd5cef3fe1217c6591500c715d71717anczcq,0.0140689525272447
cefd0ed907595de146c91e6c26b8ad658ilo9,0.0143088786703792
de3bbaaa3bbc1fd1f751d23a972916d80q8e6,0.014481896611897
3272e16da807a75a987e26b09bb2147by1mxe,0.733496134593593
3893d2c62d59c232112efd332bc342dap8b4j,0.0140727633092378
792edafa0603516a57932e6103e9dd54ajar7,0.0177837877854149
ba194af5111cfcf1dd95eb36160c728ds4kcy,0.0140727633092378
cb557e4675bf4f36f93ef5599adff545nz370,0.0783843650717346
22fb740f267ac617118261b2fd3365batisfg,0.0140717233159693
eaaae0fb54c7d36724a9679c3128d5a7gn4k5,0.042671962665301
9dd7e7ef94a7bc5bc9f98c42099910e7o76qh,0.0140754073917106
4882587d42b3d7d8d7bec4315203f10bl2fts,0.0177837877854149
f0c034c46dfb78d2e9e67fd4fa1688fa6mv8k,0.014584415678412
2106dd7866abbfb4e7c68067d7eb9bebflq5d,0.106598023732087
31a301c70e897bf36276031abdf07ab6cs6z0,0.0177837877854149
1c950af57581698616bd9923cc94fef25n5wh,0.0145112473016312
7a0b445f462d05606bf6ea07e2ab96ec1a4kx,0.0143239856332801
3106ad6371a3b740e2af90635a4ad966zeu1u,0.0142383520671446
953879d32e39e014cf8ce73daa2547cb2ke8t,0.0383253756578571
6b28baf315d41017844e15d645bb2c05ybt3b,0.0177837877854149
fb9b1e58ffba4b38175c11e03e51e1f48dnm1,0.0140715726297374
14e29ea004067aace14ee4543876a06365os8,0.0141612975396123
d9ffd2f7f3cc1a546586701c2a6fbda24u9ye,0.0495901524089192
eef111bfb93c213c174947c69b2f2b38cr2pw,0.0140715726297374
dbdb69d0032b0a251469107dd565b6c7irr4a,0.0142167340673571
7ce3afe39ece9d672e9adcf3dcf2aa44a8r22,0.0148487039915762
5dda8ade6b5d4065f3119a381516c227yoz8y,0.0755748492396574
4d1542974bc322859d3d099b8c5193felot1k,0.0866045456668607
d2eca28cbe0a3dc69715d719c6958faaaqx95,0.0146426611601589
0496c24a6a7f593f28bf7896350e946advl6i,0.0140727633092378
89c8eefbf6f83543ce0792d1e4b86057ti16q,0.0148530868812041
ea0e5f7d93f2220a62bde8067f26daaa7oxgf,0.0140753841112916
55d9cdc3af85efe87b2a6f22a2cea96ezy2ax,0.0149248971746194
6a1d4042a5f3a3f34f5b3ea753ecce30l0qj1,0.014089317809277
9e9047df09026ed5a5a3a86403811159u5yja,0.0140727633092378
1275d8a6a3b2ae9d24b50997397c254cpuuzv,0.0574569533521846
acaec0b9f72bf4ab4318f3244344589b3700a,0.0142184364933098
c08ae3075278ed0d139f00ead52ac2b0oy8nw,0.0140689525272447
5fc9437841f1dbbe63a3a933c48472fcohutg,0.0146462994327434
9d8a1ddb38499b3403a6a93395ef29bcrznni,0.0145112473016312
19033960ac23dffe078a1217788bc720jvjbz,0.0149585612123224
85371e59ea43c33c7e481ba3c214e893ail7f,0.0140753841112916
283987b9f1ffd4514757483ee1f01351xd678,0.0466555453564615
5640f30464bb5a7bc6e98fd2873fc25dh78hp,0.0177837877854149
219c6102f604c8ff0ead5d23375bb127del0d,0.0667742050191698
14c69cd7fbc8300876f287520c493fc8xe2o6,0.0140753841112916
67ab503313f60aaba89f64e2ce3b459fvyahu,0.0177837877854149
3b233dc399f175100fb11ff9c66fa5b074z60,0.0449133743479579
a46025d61131de18474aa6f167e04bf08w9x6,0.0502744415289252
3312b8e73417810a88be459d75fe9bc2xhd8v,0.0165845704542202
c600968815fc32b20e0519ecfce5b648en2wo,0.763034433558378
624f258b49e77713fc34034560f93fb3hu3jo,0.0146418652875538
b42ef139c2dfbff8356e8886d2b109e06riso,0.0140753841112916
c616385a2762ecfd8e4ea16d8a1f2596qw07a,0.0150576308356695
96dccfc370343f6871dc478d5b2fc3ffx95d3,0.0263078516055326
7e8650379cbcb3ef8f7f6aefcd678067kzbdi,0.0141574397133905
2271fe5b01f9b8f9d8409014ae4511524grmq,0.0719735278521698
f18d2ebbd5e48ef4f1ee412339d6ed7adr9qi,0.0141082680619947
3b8320619393a6f6bf12219b61cda688k4w4e,0.014097394627316
b258a38ef4cc6ea241b5473ee9badd32ekhoy,0.0177837877854149
84c4b58a1491da3a30710bcdf61f87054xfq6,0.0408960569638538
e6f73230e0fff1d9a6b1b8a6617002ea9owig,0.0140689525272447
6b3cff1e3d9398d4c125e7bcf612192dy1gwn,0.0177837877854149
5cdd665a22747394620c17b7753947b0xgzhw,0.0140966790900271
0825d381aa09d1d0c47c77c372f07acbe02ky,0.0145251927156345
67fd1325fbe3cd75a110cc80b9df9708l0w52,0.0306396742797679
db83d746ba8e0c388805fa3fcb235743vfqmw,0.200126944241408
d38b2db568fb71174bf883554bea939ccts4m,0.014584415678412
82bec02fec2f08899489d7a5c35a30a0lbszo,0.0142102422894701
82ae4df0acf8237d7af1a790e3848645bp73e,0.0142344735527894
05ae7ea9549ae298bbbc8002b4229392e0ilf,0.0142692358013369
e90e4701234b13b7a233a86967436806wqqw4,0.0527348776646939
15f34e73687d7361ac0d780737fca261g2s9n,0.0349352669159788
9ca41c3c062146a06d2682835f5136807yao2,0.0140727633092378
f428427d7227ddcda377cd00f07749576c6b3,0.0177837877854149
e21b238213c361523d276d67f37c05e3qot5q,0.0141574397133905
40ef6a4a0c99b478fee1c93f4105b9d9mh9iv,0.0177837877854149
651402deb28af3e3d1ab9a6b88314b591uuaz,0.0141082680619947
465c4f2ad08cc1e5f7a5e1e3ac75654ealh0g,0.0144244857179822
d4b2fd8f5e8e02b660e9803cbcfa6cf2t5szq,0.093451591440522
b6a7b5bba132a90e7c7cb350d2bfa52d7sion,0.0700120304441233
90953913d629a03e27590d0d0f64456601ktd,0.0140727633092378
2cbc26f228e0556f268e0dc1bd9ac0a5lzdfh,0.0357925505628579
1dead8a9cc54fdcf7a7c16dc6e06a3bbusgcu,0.0148214780200058
dd1675bf26316cd4630087fb47d0ff8fsug8e,0.0183738164663594
e7cf764619380e5303089f04bf647f10thebb,0.0149248971746194
95efb775460080c0da57e154f27876d75xnsx,0.0141082680619947
054b51d059fe981ca8cc4e0d4c49aabb5mck7,0.025772831801168
a74e3962ca26514976056bae3c46d579emz6y,0.0177837877854149
975dd5178d34453c1c3c8edc47cf44274uv5s,0.0308920127900747
ccc371d7848a80bc31941248b9f49b95hn694,0.0141001364409992
07012e0507b4281d430b93ddcd96cae66und7,0.0140727633092378
e8291466de91b0eb4e1515143c7f74dexy2yr,0.213657482781999
673650167f432c009e9dcd062cd4e9fc2szln,0.0140727633092378
f2bf8c94172c4d71076e151cb4e136007iiur,0.0141574397133905
a4630d8b78c796441a1be187f6907b11c5eu0,0.0140734086250752
557f06b312e040ed3cd7dd2a011cb83avyut1,0.049268086782339
b1729d5905e896a8411f81bb65d66343ladls,0.0145112473016312
b9743f78108aefe3995e1c2291b5f3278cgpk,0.0158210807136339
ec96b5b27dc870c8f59ef11b7371b06eenaox,0.0140689525272447
8cba56e5e7c2be942ea8472b73f0842fil1x0,0.0147117934388566
95ff2833eef5999a4f3ba4a7684d2b26a6v9j,0.0153693505856293
464506515f2ae684bd510b3a50b9121ec7v3a,0.0174263700947856
e22528ef6a439aff5a8b19f8c9b07c19fyzs6,0.014114044500777
4985bdbf8710c33fd7c9d4771db7c690mcbyr,0.0141574397133905
6f46b3e231003daf21108df4624afcfdaaswv,0.0140990815995379
b3dc6151c6813688d0423dbab13d3f19crw2w,0.0141017072328022
98aa09a7ca13559a9e2a43fa2ba4d2b7klwin,0.0153852603967024
25331706aa2157419da068e93f3989feyo7a0,0.017341762222032
7dc423d0bbfd840fa0bf75203cd7bcee75kmh,0.0149248971746194
40e00fd204d0ce97110032bfc47f423d0bgrd,0.376684053066027
70daecd44c89c37525aa2ca294378ead4dggh,0.260433692936902
71c2561141c55414618d67d1a8aebac1n0fjx,0.0177837877854149
fb200accdd0411e96f1b0f6d6f6d4f52rgk01,0.0140689525272447
25f1a9c0c83eefedfc2c1589e763c2a3is1qy,0.0142464106122822
01c1c7be49cd6cfbb9075925a05c9899p41va,0.0150001195036991
b1ae4691fefd3d09d74096ec4caaa6d1v6tbw,0.0141001364409992
c0b7161a67a0aae21788103c08eba7e9z8e8k,0.0140808793694707
88bf2c0f5460e28deb5eca2ef8e5e809ol5ru,0.0363056403736293
069d020584a0e8c61e622321d4c43881j7pl3,0.0141574397133905
916d2d806b772c9f227a9b3640e31469ljrxo,0.053103414606306
c1624207d78346c3c58cd44f3d5472fcriae4,0.0140727633092378
205a011640002932a7bedbb93d81b68b8m93b,0.0141001364409992
85ac49e7f93bf0e20323de78362bb4aadnwia,0.0140689525272447
ef905e4d866c43dbc345751e7fabe5a568kjs,0.0177837877854149
2906a20e0b4f7ce840d051c4be898b66do6wh,0.0862589135477894
39b501f37dde9b055d627394964d3260qiktx,0.0145427329466713
bd2cf3a868d168425cf1bde7c49d40b9jq0xu,0.0177837877854149
0565a780f2c5b46837bbe9739ef15ea92fdu0,0.0233135221562289
85155ae64ccbde01b48fbf4b3f1b739exmqyu,0.0140830722882416
6c8ffec692e88d81e1b18d47818abb04v6llr,0.0446931969803291
a37b105534ddcabb169f6ae3ec928d85slw6z,0.0141082680619947
da00b16633eb706fb11d55868120cdd9so58j,0.0568741463327064
68600b8922561fe26b8b6acf1d11efdfb24k7,0.0338930819871474
ac2d643e0c0d3bfe8e54e5a961c6cfdb5xn9v,0.044105415336671
fff2c070d8200e0a09150bd81452ce29ngcnv,0.0177837877854149
4dbc8d336dbe0241c9bbb0f3630f25059yo43,0.0177837877854149
ec0c9e98cdf302274974ad212477f851iw35b,0.0365446592780366
6f6c9a1964fd4bbc082f2afdbf2d2af6ypdhn,0.0146418652875538
ff58ffde976a4899dcd89597a7877e18lntgz,0.0260555608563479
0c5992f18244e24d2d7b4708a512378729eev,0.136489950372885
a4c40fd7a4c1040283fb2b84611eaad240849,0.0961813348246275
825226b69f2a5a8337ca611b38223989aumow,0.015402027167055
d127576e329604b576df0a3248cdcda3279td,0.0394739820926335
e18e3d0fbfba81cedcae619dfa977875p10ta,0.0148731002023437
dbbf9d9b1d7fa110208f77a681008077plqng,0.0150247015762331
c615c31c87260c0d85727deff6da6667lgg33,0.0140753841112916
171fbac128e6dcb51d0f07cf7ed8bd3er891e,0.395564314240149
e22850afda081aba360cc18e2a9021caqjjov,0.0145112473016312
fba0c76970a464cfa9c043c906442f0eg53a2,0.0177837877854149
81a6dd18d43cb3b1999176eea563b438roe7y,0.0231550128573905
4679df74080bc22e29676bddc5bcbf51gsyds,0.0145833329697412
e54c3b01eab75ad3a616d56dd06ebef758ua8,0.0147583340032751
2d2839fa92d1c8e94bdeb1fbb9e62149x6xc5,0.734742715623046
ca5730b8dad8f35fba24b68c9ca5d445mp87i,0.0145112473016312
8bc2a424939c50eaf4a652e253421b0f9b0y9,0.0231371568962518
03244a553a252dcc3a3037f0371c8d33fmpd1,0.0141574397133905
85499f83c5f1674c87d0fe77838c4da793u8y,0.0157725080664727
d29003d7f3ec1f0e4ca9cc17e6389b4a4phcg,0.0140715726297374
6b1666662837213ce77c329d8cb2a842epaeh,0.0140689525272447
570910327f5584ea1ccba92634d89832lo1zc,0.0177837877854149
5c2e85ba72b9e9e16f77939fee7ffb5eivaqe,0.0140727633092378
73d4cec0ad358d272d757e0fce8440d01fvw8,0.0177837877854149
3714da7069a5205137cacf89ab3a136ffx2u2,0.245268044901233
1b7c070ffb2c23c1d02ae5bc5d817d06qz4xb,0.0144608648302844
17b41c48d6f53585c7bf3b65977eada0yxs8n,0.0140754073917106
55453d252a225f3b046c094a7aa330a80dr96,0.0177837877854149
f90f13ddfc0f98cbe3c2346a2e30093cq6zo0,0.0145112473016312
0e66933c924764a59760aaae5368e7d1e0s88,0.0140689525272447
3e85a43950c71b1988a814682abd4392yakvp,0.0505804655350425
aa3ac65055bb4b1660f4d8c1d2c187ecoqvn4,0.0141321573833951
a283eb484c3245e5b12b18daccc075e9g9xk4,0.0177837877854149
88ebdac47cc2623888e0bcdfb35b692ejrbvv,0.0425236108793821
8af01eeb860c2e6b1512377f28953110ml638,0.0241757820195063
949689cced5d86578e6c8b664ea76d6aq6zxg,0.0177837877854149
06a58d4af0fe7ee15324b0e921e8de1260vef,0.0452939911882849
f3bb3c26162cfc1b8c3636a7ba126010na3n4,0.0145660931177457
429b876aa7e2d6741ddf322685363ccchue2v,0.0144608648302844
961ab8cb7952191816db53f8a11a35fe1zecm,0.0140755581184213
519c0f3b989c8e1781e0910f685980ce15wzr,0.0149248971746194
88e24a019c32a60f2ff315a9d217ec33q144x,0.0140727633092378
23bdbb8575f191b71853bf78d09e11a1lhnfn,0.0149677063535225
0ad17aa9111f657d71cd3005599afc24fd44y,0.427000501988527
3d281a78c6a116a91baf9c8db22b56bazer1h,0.0856292723342714
c1d9c4c69367536d7b0ccac19527629f65025,0.0177837877854149
a027780df5d0312919d41edfd4947f27odx7t,0.0619616069529996
3ecced86078287dbd2eac2cfac98367fbbelu,0.0149577910001598
e3ea1d5464543a1ef3a9b60394fc4ab6i1jk3,0.0282597396135943
3ef757c3d6a272681c69bbd7e071b705yzt8t,0.0142502923321489
4bddcd4957ff826dfd3b3efe6eb96be9aw5tz,0.0742831093301838
342f22fed8b1e90c6ff1a6b7bd80f6334w094,0.0146462994327434
c76f30b8330b6d14fb872b30fcfd9d57phbsf,0.0187138610386541
4997f0d7074a1d9f8bedf5575b6a4372w7nro,0.0140836180169723
8cb96eaadc11cf4f914bad84518632e7czdyl,0.158961595228237
0353aa9e97bd46119c90b8892f99982esfem3,0.0140661608734067
98e6dd2906ef1f7c13284a309f6b160cb2ujz,0.0149149248807335
d8ff621bc161b09d9192c445f4b3be7b8xow6,0.0146335124391743
f4189a40cc622eaef015a19d75d9fe21mylhz,0.0145112473016312
11b1859aaf7fa93818baa76007cf7207d8uwy,0.014584415678412
1982c4b164171180d480166feae881ecmxsgl,0.0144608648302844
97b002c9936e63a1fb9994a67615e84fft019,0.0140657320213803
f3a249f6a5c2c88ddd8bccb1f8a85fe52xnkq,0.0140689525272447
40efc98d259ee36a8c2a387ba49f39d0fa39h,0.051753946037612
27809fd62bebc89be450f9dcbdd25ed8il6z2,0.0150225642520102
fcda141af3b545332fc3b2d55a8bba74uw7s0,0.0140727633092378
bd6adbe79fcb843aeb97546947af1236kbg7p,0.0140654798381468
a447127835855849fa2ee496d05e0847fgt68,0.075551663186368
a8a2547a9153038fbb9fc66d2425d9a7efr68,0.0140728055795244
19b39b852ed4abf1ba5b095829e25b946aed1,0.555406205845574
53d9e7fa087a0dab6a472bfbfb694622jv072,0.014584415678412
27ccc09ae923d1ca8ff7ab3242f279f7xuclq,0.0141612975396123
04636b6c61c80f5325efe61183e8edb01ko20,0.0141574397133905
95fede5853bfffda8f50f6af494ff1d1hsgie,0.0177837877854149
c97dda0fd2de7d82d3a52eb6c0788062h3tq6,0.0177837877854149
3105d663ef3dff7e483a46c56580a9f9kd7f8,0.0160372336854875
aa75d58c3e1207618d47c72ffb19c872bolg8,0.0140717233159693
65d3cc1725c4506fe02be3e2b24435bbbd6qf,0.0177837877854149
5a823474f9fdaa129dea9fa690d51b62rgm7q,0.0149766455974215
17e4d6d9a1f8ec00cec1d4fe79b059bd51476,0.0150172073219472
53f61a2f33e8b07e49da643af49884782vzdu,0.014584415678412
1b268ea4fe034638a92d683b94bcb330vee4w,0.0141574397133905
1456b44d8b2b16cd94278137269ceb11ns7wy,0.0141001364409992
041d869edcadf595b90e3b5248903183pn754,0.593885407736886
f069e2e45ce316168a94b972c5b7d6b0f342m,0.0177837877854149
c749a25f3a07304b959065d83bbfc5f75u1my,0.0140727633092378
2e33b1ee8a9d4a5cc5f886ca455e8f86kxu5r,0.014071143615071
ae817305e82b580f9ab89f1a379488e39il4q,0.037531307759982
21c5f4fff051adecaf1b080fbf910ca3dvi6a,0.0173526012397376
644e284380171fa793695a91b6a12c28jcwku,0.0140715726297374
13812c0d2c8c474bd62481d932407687o26kg,0.0140689525272447
c17c63af831939f5e2fd12f65821db65umonm,0.236170561420345
142a2545c5c01937b05ac6de9773f9efgx0eb,0.0146083266024399
7f3516b1bd7e5571ab964ba0affe9302brn6q,0.0145112473016312
613c7d60152ebf06e3a7dd326ba03261mnn8u,0.0147885449778871
6e4d22dbabcf2eaae5689c7d155e1c1fev15l,0.0150172073219472
0a9d614009139236f198ddb4759a498cen5ix,0.0141574397133905
9744d8ea513490911a671959c4a530d81fj5e,0.03331189130096
d6d68e218a6cafa246ed31185b09e1e1fsu8x,0.0160649742893475
520b616c26fc47935f6bcd5ec063eaa7w15t8,0.0141574397133905
91d9b706f63537c5fc0027c50b0e3b06qpdgz,0.0194410770958002
a1922a9ee4f9f5d03fe11816c2cc3eb9ivcbp,0.014584415678412
6713e820273f591bdff7d26a48ee30c5k4iii,0.0723038855745154
d27221cf2bfaf0fa7a60ffd3e1e3a53efagvp,0.0704686384964823
e1da7d96b83f16aa80cc254572cc154fcoudy,0.0300259067008322
074daf9a99b01591cb0637cb95c32600roriz,0.0140689525272447
309f446bdb138faeb18072285ccd9901gz80c,0.0348949112209903
6c55d253787acf5210f7d785546db80dqtleg,0.0177837877854149
0580f2e77b4c0dd3b5cda8a1641cb9fenmo0i,0.0140689525272447
ab0b0de534bad49af05faa626b88389cmjj8e,0.0142178000213042
42e631af9bd00e5e816f08eba3b102d5ch576,0.11276822324166
bdbcdf6a935f4d1781a2d33bcc4967130bdqy,0.0741108879401405
bfc7a0819397d910db7c24eaba1ed4c68dwiq,0.0145112473016312
c99b1edcfc7f0c751b68fb310d34b75ei6j82,0.0145112473016312
cd35a3230456d4a245806e476c63e9a1evu7i,0.0177837877854149
6767cffbe2c0957492aa451560655be3hjd6s,0.0676065670323871
459ea22b6b51936d0788de9f78a3547bf4jrw,0.0154054481973062
a8561bec318a7d3a0082b35b086b4428wekph,0.0479586502227449
226017dcd6506ce20886540ff734210d8hib1,0.0140770698525751
fdd836950d203286832a21b930b9f6b58ch7s,0.0235986909187691
676ad0665c9bf74329ddc1f70ea48c16stnux,0.0140727633092378
9d98d3f00a0c0bddf35470b0fb735fcdhiriy,0.365773749955434
022ac3a7ce986049d9a4bede83ccf9ddctvg6,0.776042102705791
b191c73f160bb9320dd3715bc3ffed26ymluh,0.0140892691839087
c8d3fc73c1a41bf92a5e4982eb6cf78du8gg5,0.0140727633092378
74866aaa89db79f25dc0fae8be067b83xlbm6,0.0140727633092378
69d8fbf99586bfaac64d31f82b9bee27wltkd,0.0141574397133905
d7c046d4328c139e76fea7c1833e8fe6fx4yz,0.0141574397133905
50791a0a98478b7f78f8d30acaa4683dxab5p,0.0408023723700662
9df0b0e5ca66460495931376045feb5fu4y7b,0.0177837877854149
12c1b22ede3c23949bf130cc7bac6316ks7fj,0.0140715726297374
e4a9bdad09ebc5d5a264723855fcaaad6q52x,0.0870298467068608
284cd72e028fe176f935114521ee998c5jsko,0.0150001195036991
dd055846eb553ab8e953b084f2048d53bdqec,0.211924681496172
ac94684646bc6f708dcf4566f41ec05es9v44,0.0177837877854149
83e8aa6cb15daa745c75ba3c29a2f646zjw33,0.0255807547394482
7c08de9de285265b2c34970139331f9fnr9ad,0.0401914938606142
f430aac3f0f7f88a9b504bbb71322d54mct7s,0.0177837877854149
0e5ec5baf2e15afdbf5212d8461e1ad9h3kr0,0.0140689525272447
8df5d645ed4040b857c121a4459b7976n5u3b,0.0177837877854149
b79560ebfed7c8cbcfb97475812e0836twsnm,0.0141082680619947
0d9f78a6084bf15f42210bfeba95621255c89,0.0141082680619947
a15766d8d3d231f862996eb3ec33559735a3d,0.0140727633092378
9be87a4f123366660d7f6d40ffa493a8ffpsj,0.0140689525272447
da950a556200395a82e23e3bbfe1abb6xs258,0.0148356996431835
f5ab013f90cb8890d33c6a309798204155q15,0.0145112473016312
34cc283e180fcd4902ef8758714c6d83th4nf,0.014584415678412
c0e3343070766b359c664f93ca65040b6bh2k,0.226667763308189
d7b66d95bcfba06122dc6f7a3c605fd73239a,0.0140727633092378
461c1d143120270fff5ebc1b91934951378ud,0.0177837877854149
90bb553b65144cafddc3f3d4a7783667a06ga,0.0150001195036991
3d7bd741177a712ae0417bc4f4a37bcf9jo2a,0.0152725305209922
2f9ea407ba48ae05f98fdf634995d936xefau,0.0476066770201934
e03311c7620a8098b7a177a5f1ad213ernao3,0.0140715726297374
ca5d4f0a3ea342fdc45c3325e5311049e2uis,0.0177837877854149
927c5e145de79f9ee2ada0ddc054b4e9hc3qj,0.0177837877854149
65d8228c6c1e5b6042f397afed8a5c7cbo6x3,0.0147508064441807
a9bfa54aef505d65ec488d8984c82a7bf0fjm,0.0362162439438332
9ab00034c9b00521ce121adb5dd4aa15tlhc4,0.0141082680619947
f4294bb3abb69fa3183e7e851b58b278k83z3,0.0177837877854149
b9cb81e5855add059728cf932f0624fefbi2t,0.0177837877854149
74582963d3774699f4215df7f2d17c1b6b4pn,0.0141001364409992
5e611461283a5c3e49b5bfbf9c33b7391ce3h,0.0140727633092378
30788b28de22d28938ecd7ed6795a8b022qm7,0.0177837877854149
4376fc192e83a1a5d7a83085369916e8rr035,0.0146418652875538
510f33a3c0a290a0e43d2576d928a4abxieo3,0.0177837877854149
796961698c2f2442e73c5195062370caawzzo,0.0141574397133905
698da938f6fc36305616aa6f8affd53fobj5y,0.0151094385748901
53691811bd992911edb9f5f64f49d8f5luk1f,0.0177837877854149
74487d5ffd5c34de4fecaf9dcb66f86b0wwa2,0.0158486776366287
